,Timestamp,Rurality,University,Final Combo Score,GPA,GAMSAT,Raw Combo Score,UQ RMP/MP Tier,CASPer Quartile,Deakin Bonus,ANU Bonus,MQ Bonus (GPA),Notes,Outlier?
368,30/08/2023 11:44:35,Non-Rural,The University of Western Australia,1.60628571428571,6.729,64.5,1.60628571428571,N/A,4th,2,0,0,GAM,
369,31/08/2023 00:18:36,Non-Rural,The University of Western Australia,1.60528571428571,6.302,70.5,1.60528571428571,N/A,N/A,0,0,0,-,
370,30/08/2023 13:39:06,Non-Rural,The University of Western Australia,1.60214285714286,6.7,64.5,1.60214285714286,N/A,3rd,0,0,0,-,
371,30/08/2023 16:35:57,Non-Rural,The University of Western Australia,1.60078571428571,6.708,64.25,1.60078571428571,N/A,2nd,4,0,0,above average,
372,30/08/2023 16:59:18,Non-Rural,The University of Western Australia,1.59464285714286,6.7,63.75,1.59464285714286,N/A,2nd,0,0,0,-,
373,30/08/2023 18:42:00,Non-Rural,The University of Western Australia,1.57,6.3,67,1.57,N/A,1st,0,0,0,-,
374,01/09/2023 21:04:39,Non-Rural,The University of Western Australia,1.54342857142857,6.604,60,1.54342857142857,N/A,2nd,0,0,0,-,
375,30/08/2023 11:22:38,Non-Rural,The University of Western Australia,1.52892857142857,6.625,58.25,1.52892857142857,N/A,1st,0,0,0,-,
376,13/09/2023 13:25:52,Non-Rural,The University of Western Australia,1.52571428571429,5.92,68,1.52571428571429,N/A,N/A,0,0,0,-,
377,12/09/2023 13:49:55,Non-Rural,The University of Western Australia,1.50535714285714,5.97,65.25,1.50535714285714,N/A,1st,0,0,0,WA resident,
378,30/08/2023 14:16:46,Non-Rural,The University of Wollongong,1.53821428571429,5.5,75.25,1.53821428571429,N/A,3rd,4,0,0,Below average portfolio,> Outlier UL
379,30/08/2023 17:34:54,Non-Rural,The University of Wollongong,1.50821428571429,5.5,72.25,1.50821428571429,N/A,2nd,0,0,0,below average portfolio,-
380,30/08/2023 11:24:10,Non-Rural,The University of Wollongong,1.50321428571429,5.5,71.75,1.50321428571429,N/A,2nd,0,0,0,-,-
381,30/08/2023 14:45:47,Non-Rural,The University of Wollongong,1.46821428571429,5.5,68.25,1.46821428571429,N/A,3rd,0,0,0,-,-
382,30/08/2023 15:06:54,Non-Rural,The University of Wollongong,1.46321428571429,5.5,67.75,1.46321428571429,N/A,3rd,2,0,0,GAM,-
383,30/08/2023 17:06:46,Non-Rural,The University of Wollongong,1.45571428571429,5.5,67,1.45571428571429,N/A,4th,0,0,0,"(marked as an outlier as outside of LL expected for interview and significantly skews data, but that  doesn't mean it illegitimate given CASPer being a factor -Luke)",-
384,30/08/2023 18:42:00,Non-Rural,The University of Wollongong,1.45571428571429,5.5,67,1.45571428571429,N/A,1st,0,0,0,-,-
385,30/08/2023 12:58:19,Non-Rural,The University of Wollongong,1.44821428571429,5.5,66.25,1.44821428571429,N/A,4th,0,0,0,"have 5+ years experience as volunteer surf lifesaver, part time work since i was 14, professional football career, fringe of being rural but very average gamsat",-
386,30/08/2023 12:09:36,Non-Rural,The University of Wollongong,1.43821428571429,5.5,65.25,1.43821428571429,N/A,3rd,0,0,0,Average portfolio,-
387,02/09/2023 11:43:53,Non-Rural,The University of Wollongong,1.43821428571429,5.5,65.25,1.43821428571429,N/A,3rd,0,2,0,Above average portfolio,-
388,30/08/2023 16:35:57,Non-Rural,The University of Wollongong,1.42821428571429,5.5,64.25,1.42821428571429,N/A,2nd,4,0,0,above average,Highest R < Min I
389,30/08/2023 13:20:51,Non-Rural,The University of Wollongong,1.42321428571429,5.5,63.75,1.42321428571429,N/A,4th,0,0,0,"(marked as an outlier as outside of LL expected for interview and significantly skews data, but that doesn't mean it illegitimate given CASPer being a factor -Luke)",
390,30/08/2024 20:17:53,Non-Rural,The University of Wollongong,1.42321428571429,5.5,63.75,1.42321428571429,N/A,4th,0,0,0,-,
391,31/08/2023 11:59:05,Non-Rural,The University of Wollongong,1.42071428571429,5.5,63.5,1.42071428571429,N/A,4th,2,0,0,Above average portfolio,
392,30/08/2023 11:35:17,Non-Rural,The University of Wollongong,1.41321428571429,5.5,62.75,1.41321428571429,N/A,3rd,2,2,0,-,
393,30/08/2023 15:30:16,Non-Rural,The University of Wollongong,1.41321428571429,5.5,62.75,1.41321428571429,N/A,4th,6,0,0,Below average UOW portfolio,
394,30/08/2023 21:52:50,Non-Rural,The University of Wollongong,1.41321428571429,5.5,62.75,1.41321428571429,N/A,4th,2,0,0,"Honours final year, Strong portfolio as per rejection email from UOW",
395,31/08/2023 09:04:13,Non-Rural,The University of Wollongong,1.41321428571429,5.5,62.75,1.41321428571429,Tier 3,3rd,0,0,0,Above Avg. portfolio for UoW,
396,20/05/2024 23:13:57,Non-Rural,The University of Wollongong,1.40321428571429,5.5,61.75,1.40321428571429,N/A,N/A,0,0,0,-,
397,30/08/2023 11:47:33,Non-Rural,The University of Wollongong,1.38821428571429,5.5,60.25,1.38821428571429,N/A,3rd,0,0,0,above average portfolio,
398,30/08/2023 15:39:58,Non-Rural,The University of Wollongong,1.38321428571429,5.5,59.75,1.38321428571429,N/A,4th,0,0,0,"Strong portfolio, applied for UOM disadvantages.",
399,31/08/2023 07:32:01,Rural,Deakin University,1.6536,6.1,60.5,1.47642857142857,N/A,N/A,12,2,3,-,-
400,31/08/2023 17:30:00,Rural,Deakin University,1.58798571428571,5.9,62.75,1.47035714285714,Tier 2,N/A,8,0,0,-,
401,30/08/2023 15:47:03,Rural,Deakin University,1.47046428571429,5.7,52.25,1.33678571428571,N/A,4th,10,0,0,"rural, also studies cert IV woolclassing",
402,01/09/2023 12:41:56,Rural,Griffith University,1.38257142857143,5.688,57,1.38257142857143,Tier 2,2nd,8,0,0,Gamsas calc my GPA off 4 units only (0.5FTE) as my key degree (3yr full time) was entirely calculated as credits by them. Great portfolio.,
403,31/08/2023 07:32:01,Rural,The University of Melbourne,1.48142857142857,6.1,61,1.48142857142857,N/A,N/A,12,2,3,-,
404,31/08/2023 17:30:00,Rural,The University of Melbourne,1.47972857142857,5.925,63.33,1.47972857142857,Tier 2,N/A,8,0,0,-,
405,30/08/2023 11:24:26,Rural,The University of Melbourne,1.36428571428571,5,65,1.36428571428571,N/A,4th,10,0,0,-,
406,30/08/2023 15:47:03,Rural,The University of Melbourne,1.34428571428571,5.7,53,1.34428571428571,N/A,4th,10,0,0,"rural, also studies cert IV woolclassing",
407,,,,,,,,,,,,,,
